Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
RNF112		1	1	112	0.9%	No
SEL1L		1	1	112	0.9%	No
EPHA7		1	1	112	0.9%	Yes
EPHA5		3	3	112	2.7%	Yes
KRT222		1	1	112	0.9%	No
EPHA1		1	1	112	0.9%	No
TNC		1	1	112	0.9%	No
ZRANB1		2	2	112	1.8%	No
EPB41L1		1	1	112	0.9%	No
EPB41		1	1	112	0.9%	No
FAM86B1	6.870e-5	2	1	112	0.9%	No
HYDIN		2	2	112	1.8%	No
SYCP2		2	2	112	1.8%	No
STX2		1	1	112	0.9%	No
ICAM2		1	1	112	0.9%	No
AGMO		1	1	112	0.9%	No
CA11		1	1	112	0.9%	No
AMER3		1	1	112	0.9%	No
TYW1B		1	1	112	0.9%	No
CACNA1B		3	3	112	2.7%	No
EPHB3		2	2	112	1.8%	No
ANKRD18A		2	2	112	1.8%	No
CACNA1C		1	1	112	0.9%	No
CACNA1D		1	1	112	0.9%	Yes
EPHB1		1	1	112	0.9%	Yes
SLC9A4		1	1	112	0.9%	No
CACNA1E		4	4	112	3.6%	No
EPHA8		1	1	112	0.9%	No
CACNA1F		1	1	112	0.9%	No
SELP		2	2	112	1.8%	No
SMCR8		2	2	112	1.8%	No
CACNA1S		1	1	112	0.9%	No
SELL		2	2	112	1.8%	No
SEMA3F		1	1	112	0.9%	No
CFAP46		1	1	112	0.9%	No
ZMYM2		4	3	112	2.7%	Yes
PLPPR5		1	1	112	0.9%	No
ZNF202		1	1	112	0.9%	No
ID2		1	1	112	0.9%	No
ERBB4		2	2	112	1.8%	Yes
ERBB3		3	3	112	2.7%	Yes
ERBB2	1.810e-7	1	1	112	0.9%	Yes
TTC32		1	1	112	0.9%	No
NR2F6		1	1	112	0.9%	No
IRF8		1	1	112	0.9%	Yes
UBR3		1	1	112	0.9%	No
EPS15		1	1	112	0.9%	Yes
CACNA2D1		1	1	112	0.9%	No
CACNB3		1	1	112	0.9%	No
EPS8		2	1	112	0.9%	No
CEMIP2		1	1	112	0.9%	No
MAP2K4	3.940e-11	2	2	112	1.8%	Yes
ARRDC1-AS1		1	1	112	0.9%	No
DNAJB12		2	2	112	1.8%	No
TAF1L		2	2	112	1.8%	No
ASXL1		2	2	112	1.8%	Yes
AK8		1	1	112	0.9%	No
PNCK		1	1	112	0.9%	No
ZNF214		1	1	112	0.9%	No
PCDH9		1	1	112	0.9%	No
ADAT3		1	1	112	0.9%	No
ERG		1	1	112	0.9%	Yes
ERCC6		1	1	112	0.9%	No
TET2		1	1	112	0.9%	Yes
EDC4		1	1	112	0.9%	No
CAD		4	4	112	3.6%	Yes
ERCC4		1	1	112	0.9%	Yes
CCDC181		1	1	112	0.9%	No
CALB2		1	1	112	0.9%	No
PTGES3L-AARSD1		1	1	112	0.9%	No
TRPM4		1	1	112	0.9%	No
SFRP5		1	1	112	0.9%	No
ZNF207		1	1	112	0.9%	No
CNPY2		1	1	112	0.9%	No
CATSPERG		1	1	112	0.9%	No
ZP4		1	1	112	0.9%	No
SOGA1		1	1	112	0.9%	No
CLEC4M		1	1	112	0.9%	No
RSPH10B2		1	1	112	0.9%	No
PCGF3		1	1	112	0.9%	No
RAP2C		1	1	112	0.9%	No
LSM5		1	1	112	0.9%	No
ZNF296		1	1	112	0.9%	No
PLA2G15		2	2	112	1.8%	No
ZNF112		1	1	112	0.9%	No
ZNF230		1	1	112	0.9%	No
SGCG		1	1	112	0.9%	No
TRIM29		1	1	112	0.9%	No
PLXNB2		1	1	112	0.9%	No
ABCA10		2	2	112	1.8%	No
RASGEF1C		1	1	112	0.9%	No
TMC2		3	3	112	2.7%	No
SLC4A5		1	1	112	0.9%	No
SAAL1		1	1	112	0.9%	No
ABCA7		1	1	112	0.9%	No
XYLT1		1	1	112	0.9%	No
UBE2F		1	1	112	0.9%	No
ITSN1		1	1	112	0.9%	No
NKX1-2		1	1	112	0.9%	No
ABCG4		1	1	112	0.9%	No
TNIP1		1	1	112	0.9%	No
LAMC3		1	1	112	0.9%	No
PCNT		3	3	112	2.7%	No
SUN5		1	1	112	0.9%	No
RTN3		2	2	112	1.8%	No
NUP62		1	1	112	0.9%	No
ZYX		1	1	112	0.9%	No
RABGAP1		1	1	112	0.9%	No
SHBG		1	1	112	0.9%	No
ZNF619		1	1	112	0.9%	No
PDCD2		1	1	112	0.9%	No
TMEM184A		2	2	112	1.8%	No
C1ORF87		1	1	112	0.9%	No
ZSCAN29		1	1	112	0.9%	No
CA14		2	1	112	0.9%	No
CBLN2		1	1	112	0.9%	No
SSBP2		1	1	112	0.9%	No
SIRPB1		1	1	112	0.9%	No
PCSK2		1	1	112	0.9%	No
PDE4D		1	1	112	0.9%	No
SI		1	1	112	0.9%	No
SOCS4		1	1	112	0.9%	No
XIRP2		1	1	112	0.9%	No
HS3ST5		1	1	112	0.9%	No
GBP6		1	1	112	0.9%	No
LYZL1		1	1	112	0.9%	No
PDE1C		1	1	112	0.9%	No
FBXW4		1	1	112	0.9%	No
ADAMTS1		1	1	112	0.9%	No
PDGFB		1	1	112	0.9%	Yes
PDGFRA		1	1	112	0.9%	Yes
PDE6B		1	1	112	0.9%	No
FUZ		1	1	112	0.9%	No
PTH2		1	1	112	0.9%	No
OR4F4		1	1	112	0.9%	No
CDK5RAP1		1	1	112	0.9%	No
PDHB		1	1	112	0.9%	No
SIM2		1	1	112	0.9%	No
PDK4		1	1	112	0.9%	No
SKIL		1	1	112	0.9%	No
SKI		1	1	112	0.9%	No
ENPP2		2	2	112	1.8%	No
SCAMP1		1	1	112	0.9%	No
ENPP3		1	1	112	0.9%	No
MRPL40		1	1	112	0.9%	No
PMEL		1	1	112	0.9%	No
MRPL38		1	1	112	0.9%	No
SIM1		1	1	112	0.9%	No
FOXP4		1	1	112	0.9%	No
WDR72		5	4	112	3.6%	No
SPTLC2		1	1	112	0.9%	No
NCKAP5		1	1	112	0.9%	No
NAMPTP1		2	1	112	0.9%	No
BAG4		1	1	112	0.9%	No
NRIP1		2	1	112	0.9%	No
GMFG		1	1	112	0.9%	No
DENND6A		1	1	112	0.9%	No
NCOA3		3	3	112	2.7%	Yes
DNAH12		3	3	112	2.7%	No
RFX6		1	1	112	0.9%	No
SLC47A2		1	1	112	0.9%	No
RRN3		1	1	112	0.9%	No
COL25A1		1	1	112	0.9%	No
NRG2		1	1	112	0.9%	No
IGDCC3		1	1	112	0.9%	No
TRIM42		1	1	112	0.9%	No
ARHGAP35		3	3	112	2.7%	Yes
DGCR6		1	1	112	0.9%	No
RAB3D		1	1	112	0.9%	No
DNAJA2		1	1	112	0.9%	No
NBPF12		2	2	112	1.8%	No
APC2		1	1	112	0.9%	No
CNGB3		1	1	112	0.9%	No
OAZ3		1	1	112	0.9%	No
GRIN2D		2	2	112	1.8%	No
GRIN2C		2	2	112	1.8%	No
PAK4		1	1	112	0.9%	No
GRIN2B		1	1	112	0.9%	No
GRIK5		1	1	112	0.9%	No
ESS2		2	1	112	0.9%	No
CHD1L		1	1	112	0.9%	No
APOBEC3A		2	2	112	1.8%	No
PEX7		1	1	112	0.9%	No
PEX13		1	1	112	0.9%	No
CPSF3		1	1	112	0.9%	No
FRG1BP		7	6	112	5.4%	No
GRM6		2	2	112	1.8%	No
GRM3		2	2	112	1.8%	Yes
OTUD4		1	1	112	0.9%	No
BCAR1		1	1	112	0.9%	No
USP11		1	1	112	0.9%	No
AKAP8		1	1	112	0.9%	No
APOBEC3H		1	1	112	0.9%	No
CXCL2		1	1	112	0.9%	No
STAG1		1	1	112	0.9%	Yes
CLIC5		1	1	112	0.9%	No
PNPLA4		1	1	112	0.9%	No
VPS26A		1	1	112	0.9%	No
NET1		1	1	112	0.9%	No
SLC35F2		1	1	112	0.9%	No
MPHOSPH8		2	2	112	1.8%	No
KDM5C		1	1	112	0.9%	Yes
SMC1A		2	2	112	1.8%	Yes
BET1		1	1	112	0.9%	No
BABAM2		1	1	112	0.9%	No
RBM10		1	1	112	0.9%	Yes
NR1D1		2	2	112	1.8%	No
DAB2		1	1	112	0.9%	No
DNAAF10		1	1	112	0.9%	No
AK9		1	1	112	0.9%	No
DGKG		2	2	112	1.8%	No
GSTA2		1	1	112	0.9%	No
USP9X		1	1	112	0.9%	No
CCDC180		2	2	112	1.8%	No
CD55		1	1	112	0.9%	No
GSPT1		2	2	112	1.8%	No
PXDNL		2	2	112	1.8%	No
KIF20B		2	2	112	1.8%	No
PIF1		1	1	112	0.9%	No
SOX13		1	1	112	0.9%	No
PREPL		1	1	112	0.9%	No
DHX58		1	1	112	0.9%	No
IGHV3-9		1	1	112	0.9%	No
VCPIP1		1	1	112	0.9%	No
IGHV3-7		1	1	112	0.9%	No
MAP3K19		3	3	112	2.7%	No
CEP55		1	1	112	0.9%	No
INPP5J		1	1	112	0.9%	No
TRIM46		1	1	112	0.9%	No
SLFN13		1	1	112	0.9%	No
AKAP12		1	1	112	0.9%	No
NAA10		1	1	112	0.9%	No
IER2		1	1	112	0.9%	No
GSTZ1		1	1	112	0.9%	No
RMDN3		1	1	112	0.9%	No
UNC45B		1	1	112	0.9%	No
DBH		1	1	112	0.9%	No
OR6K2		1	1	112	0.9%	No
BRINP1		1	1	112	0.9%	No
OR6N2		1	1	112	0.9%	No
TJP3		1	1	112	0.9%	No
BICC1		1	1	112	0.9%	No
MSH6		1	1	112	0.9%	Yes
RNF220		1	1	112	0.9%	No
RGPD3		1	1	112	0.9%	No
DZANK1		1	1	112	0.9%	No
ELAC2		1	1	112	0.9%	No
RIF1		3	3	112	2.7%	No
UXS1		1	1	112	0.9%	No
FRAS1		2	2	112	1.8%	No
VPS13D		1	1	112	0.9%	No
GNPTAB		3	3	112	2.7%	No
SHPRH		1	1	112	0.9%	No
EIF2AK1		1	1	112	0.9%	No
ANKRD61		1	1	112	0.9%	No
DCTN1		1	1	112	0.9%	Yes
ACE		2	2	112	1.8%	No
ARID1A	7.830e-2	6	6	112	5.4%	Yes
PBRM1		2	2	112	1.8%	Yes
LPIN3		3	2	112	1.8%	No
CCDC170		1	1	112	0.9%	No
GTF3C2		1	1	112	0.9%	No
DDC		1	1	112	0.9%	No
GTF3C1		1	1	112	0.9%	No
MROH9		2	1	112	0.9%	No
MDP1		1	1	112	0.9%	No
DDB1		2	2	112	1.8%	No
BRF1		1	1	112	0.9%	No
ZSCAN5A		1	1	112	0.9%	No
GTF3A		1	1	112	0.9%	No
SDCBP2		1	1	112	0.9%	No
DHX9		1	1	112	0.9%	No
DYSF		3	3	112	2.7%	No
COLQ		1	1	112	0.9%	No
H3-4		1	1	112	0.9%	Yes
TRRAP		2	2	112	1.8%	Yes
DDX6		2	2	112	1.8%	Yes
DDX5		1	1	112	0.9%	Yes
GUCY2F		2	2	112	1.8%	No
DCDC1		1	1	112	0.9%	No
IGHV3-72		1	1	112	0.9%	No
DHX8		1	1	112	0.9%	No
PGGHG		1	1	112	0.9%	No
PTDSS2		1	1	112	0.9%	No
PIGT		2	2	112	1.8%	No
DTHD1		1	1	112	0.9%	No
IGHV3-48		1	1	112	0.9%	No
RASAL3		1	1	112	0.9%	No
LILRA6		1	1	112	0.9%	No
CWH43		1	1	112	0.9%	No
DECR1		1	1	112	0.9%	No
DDX11		1	1	112	0.9%	No
GYPA		1	1	112	0.9%	No
NAA35		1	1	112	0.9%	No
EDC3		1	1	112	0.9%	No
IGSF5		1	1	112	0.9%	No
IRX3		2	2	112	1.8%	No
TTC23		1	1	112	0.9%	No
CEP128		1	1	112	0.9%	No
NEB		3	3	112	2.7%	No
CEP290		1	1	112	0.9%	No
RWDD2A		1	1	112	0.9%	No
NRK		1	1	112	0.9%	No
CMTM7		1	1	112	0.9%	No
MYO19		1	1	112	0.9%	No
TEDC2		1	1	112	0.9%	No
GSDME		1	1	112	0.9%	No
SPSB1		1	1	112	0.9%	No
ACSS1		1	1	112	0.9%	No
NDUFB5		1	1	112	0.9%	No
IFT74		1	1	112	0.9%	No
ARID3C		1	1	112	0.9%	Yes
SHPK		1	1	112	0.9%	No
TRIM8		1	1	112	0.9%	No
C5ORF22		1	1	112	0.9%	No
NPDC1		1	1	112	0.9%	No
NDUFS8		1	1	112	0.9%	No
CCDC73		2	2	112	1.8%	No
ATAD2		2	2	112	1.8%	No
ABCF3		1	1	112	0.9%	No
NDUFV1		1	1	112	0.9%	No
NDUFS5		1	1	112	0.9%	No
RHBDF1		1	1	112	0.9%	No
NEDD9		1	1	112	0.9%	No
ACER3		1	1	112	0.9%	No
HYKK		1	1	112	0.9%	No
SEC24B		1	1	112	0.9%	No
TRIM65		1	1	112	0.9%	No
SH3KBP1		2	2	112	1.8%	No
TRIM49B		1	1	112	0.9%	No
NXPH1		2	2	112	1.8%	No
WDR33		1	1	112	0.9%	No
NEDD4		1	1	112	0.9%	No
OR8S1		1	1	112	0.9%	No
NCCRP1		1	1	112	0.9%	No
TENT4B		1	1	112	0.9%	No
NEK1		2	2	112	1.8%	No
FBXO44		1	1	112	0.9%	No
TSC22D4		1	1	112	0.9%	No
IDH1		1	1	112	0.9%	Yes
PLCXD1		1	1	112	0.9%	No
ZNF417		1	1	112	0.9%	No
BRWD1		3	3	112	2.7%	No
ZGRF1		3	3	112	2.7%	No
PLEKHO2		1	1	112	0.9%	No
NEFM		1	1	112	0.9%	No
NWD1		2	2	112	1.8%	No
CALU		1	1	112	0.9%	No
CFAP58		1	1	112	0.9%	No
CYP4F12		1	1	112	0.9%	No
LYNX1		1	1	112	0.9%	No
CCDC137		1	1	112	0.9%	No
TRAK2		1	1	112	0.9%	No
CTU2		1	1	112	0.9%	No
CPQ		1	1	112	0.9%	No
NDC80		1	1	112	0.9%	No
LAPTM4B		1	1	112	0.9%	No
DIAPH3		1	1	112	0.9%	No
FAM186A		1	1	112	0.9%	No
SLC25A41		1	1	112	0.9%	No
GTF2IRD2B		1	1	112	0.9%	No
IDS		1	1	112	0.9%	No
TBC1D2		4	3	112	2.7%	No
CAPN2		2	2	112	1.8%	No
NEO1		1	1	112	0.9%	No
PIAS3		1	1	112	0.9%	No
CEP57L1		1	1	112	0.9%	No
SPAG11A		1	1	112	0.9%	No
CSMD3		3	2	112	1.8%	No
SRPX2		1	1	112	0.9%	No
TINAG		1	1	112	0.9%	No
STK11IP		1	1	112	0.9%	No
HEMGN		1	1	112	0.9%	No
ESRRG		1	1	112	0.9%	No
NF1		3	3	112	2.7%	Yes
ARMCX4		1	1	112	0.9%	No
CASP2		1	1	112	0.9%	No
C1ORF167		1	1	112	0.9%	No
CASP4		1	1	112	0.9%	No
VSTM2B		1	1	112	0.9%	No
MRFAP1		1	1	112	0.9%	No
MUCL3		1	1	112	0.9%	No
NFIC		1	1	112	0.9%	No
MECOM		1	1	112	0.9%	Yes
FLAD1		1	1	112	0.9%	No
SPHKAP		1	1	112	0.9%	No
ETV3		1	1	112	0.9%	No
PKD1L2		2	2	112	1.8%	No
LMTK3		1	1	112	0.9%	No
CSMD2		5	4	112	3.6%	No
OR8D1		1	1	112	0.9%	No
ASZ1		1	1	112	0.9%	No
CASQ2		1	1	112	0.9%	No
ANKRD62		1	1	112	0.9%	No
CASR		1	1	112	0.9%	No
CAT		2	2	112	1.8%	No
THEM5	6.280e-5	1	1	112	0.9%	No
NFE2		2	2	112	1.8%	Yes
MTMR9		1	1	112	0.9%	No
NFKB2		1	1	112	0.9%	Yes
ACSM2B		1	1	112	0.9%	No
NFKBIE		1	1	112	0.9%	Yes
EWSR1		1	1	112	0.9%	Yes
DCAF11		1	1	112	0.9%	No
TRBV7-3		1	1	112	0.9%	No
SEL1L2		2	2	112	1.8%	No
IFNG		1	1	112	0.9%	No
IFNB1		1	1	112	0.9%	No
COASY		2	2	112	1.8%	No
IFNAR2		1	1	112	0.9%	No
MYO18B		1	1	112	0.9%	No
BCL9L		2	2	112	1.8%	Yes
C21ORF58		1	1	112	0.9%	No
POTEM		1	1	112	0.9%	No
EVI5		1	1	112	0.9%	No
CCDC154		1	1	112	0.9%	No
TJAP1		1	1	112	0.9%	No
MEX3A		1	1	112	0.9%	No
AQP12B		2	2	112	1.8%	No
RUNX2		1	1	112	0.9%	Yes
RUNX1	0	2	2	112	1.8%	Yes
SMIM11		1	1	112	0.9%	No
EXTL3		1	1	112	0.9%	No
RUNX3		1	1	112	0.9%	No
CBFB	2.830e-12	4	4	112	3.6%	Yes
CBL		3	2	112	1.8%	Yes
NFX1		1	1	112	0.9%	No
RETREG3		1	1	112	0.9%	No
ALMS1		4	4	112	3.6%	No
VTI1B		1	1	112	0.9%	No
SLC1A6		1	1	112	0.9%	No
UBAP1L		1	1	112	0.9%	No
MOGS		1	1	112	0.9%	No
F5		9	3	112	2.7%	No
SKOR1		2	2	112	1.8%	No
IGF2R		1	1	112	0.9%	No
HSBP1L1		1	1	112	0.9%	No
SERPINH1		1	1	112	0.9%	No
BPIFB3		1	1	112	0.9%	No
F2		2	2	112	1.8%	No
PALMD		1	1	112	0.9%	No
STK25		1	1	112	0.9%	No
TSNARE1		1	1	112	0.9%	No
UNC13B		3	3	112	2.7%	No
PXDN		2	2	112	1.8%	No
SLC4A3		2	2	112	1.8%	No
PAXX		1	1	112	0.9%	No
SLC4A2		1	1	112	0.9%	No
FAAH		1	1	112	0.9%	No
IGHE		1	1	112	0.9%	No
INO80C		1	1	112	0.9%	No
IGHA2		1	1	112	0.9%	No
IGHA1		1	1	112	0.9%	No
CCN1		1	1	112	0.9%	No
ANKHD1		1	1	112	0.9%	No
BCOR		1	1	112	0.9%	Yes
KYAT1		1	1	112	0.9%	No
F10		1	1	112	0.9%	No
TBC1D8B		1	1	112	0.9%	No
CCKAR		1	1	112	0.9%	No
F8		1	1	112	0.9%	No
RETSAT		1	1	112	0.9%	No
IGFBP4		1	1	112	0.9%	No
SLC2A1		1	1	112	0.9%	No
KRIT1		1	1	112	0.9%	No
SLC2A2		1	1	112	0.9%	No
SLC3A1		2	1	112	0.9%	No
MMS19		1	1	112	0.9%	No
SLC6A3		1	1	112	0.9%	No
BRPF1		2	2	112	1.8%	No
SLC6A6		1	1	112	0.9%	No
FANCD2		3	3	112	2.7%	Yes
FANCA		3	3	112	2.7%	Yes
FABP6		1	1	112	0.9%	No
PJA1		3	3	112	2.7%	No
NCAPG2		1	1	112	0.9%	No
PRR5-ARHGAP8		1	1	112	0.9%	No
CASZ1		2	2	112	1.8%	No
PROSER3		1	1	112	0.9%	No
SLC66A1		1	1	112	0.9%	No
CCNF		2	2	112	1.8%	No
SLC5A2		1	1	112	0.9%	No
FZD5		1	1	112	0.9%	No
ZNF675		1	1	112	0.9%	No
OR9G4		2	2	112	1.8%	No
SMTN		1	1	112	0.9%	No
SLC5A5		1	1	112	0.9%	No
SLC9A6		2	2	112	1.8%	No
OR5L1		1	1	112	0.9%	No
STRA6		1	1	112	0.9%	No
PFKFB4		1	1	112	0.9%	No
TOR3A		1	1	112	0.9%	No
VIT		2	2	112	1.8%	No
NXF1		1	1	112	0.9%	No
OR4C6		1	1	112	0.9%	No
PFKM		1	1	112	0.9%	No
USP7		1	1	112	0.9%	No
SFXN5		1	1	112	0.9%	No
PTK2B		2	2	112	1.8%	No
ESCO1		1	1	112	0.9%	No
CCDC17		1	1	112	0.9%	No
SLC6A8		1	1	112	0.9%	No
SEC23A		1	1	112	0.9%	No
SLC6A7		2	2	112	1.8%	No
TTL		1	1	112	0.9%	Yes
CAP2		1	1	112	0.9%	No
SLC6A9		2	2	112	1.8%	No
SLC6A12		1	1	112	0.9%	No
CYP26B1		1	1	112	0.9%	No
CAP1		1	1	112	0.9%	No
PFKFB3		1	1	112	0.9%	No
WDR49		2	2	112	1.8%	No
LGALSL		1	1	112	0.9%	No
OR5AS1		1	1	112	0.9%	No
SLC9A3		1	1	112	0.9%	No
KCNAB1		1	1	112	0.9%	No
TSHZ2		1	1	112	0.9%	No
CHRDL1		1	1	112	0.9%	No
BEST4		1	1	112	0.9%	No
PGAM2		1	1	112	0.9%	No
SCAI		2	2	112	1.8%	No
FBLN2		1	1	112	0.9%	No
FAT2		3	2	112	1.8%	No
SLC40A1		1	1	112	0.9%	No
FAT1		1	1	112	0.9%	Yes
FASN		1	1	112	0.9%	No
FBLN1		1	1	112	0.9%	No
FLRT3		1	1	112	0.9%	No
SLC8A1		1	1	112	0.9%	No
VAV3		1	1	112	0.9%	No
SLC9A1		1	1	112	0.9%	No
SLC9A2		1	1	112	0.9%	No
TAB1		1	1	112	0.9%	No
LINC01549		1	1	112	0.9%	No
KIAA2026		2	2	112	1.8%	No
SLC13A1		1	1	112	0.9%	No
SLC14A1		1	1	112	0.9%	No
TACC3		1	1	112	0.9%	No
SLC15A2		1	1	112	0.9%	No
BRD1		1	1	112	0.9%	No
INPP5E		1	1	112	0.9%	No
SLC11A1		1	1	112	0.9%	No
MERTK		1	1	112	0.9%	Yes
SLC12A3		1	1	112	0.9%	No
PGF		2	2	112	1.8%	No
COG5		1	1	112	0.9%	No
MRPL18		2	2	112	1.8%	No
SETD2		2	2	112	1.8%	Yes
PGR		1	1	112	0.9%	Yes
OR8H1		1	1	112	0.9%	No
SLC20A2		1	1	112	0.9%	No
PDIA4		2	2	112	1.8%	No
OR52L1		1	1	112	0.9%	No
COL22A1		2	2	112	1.8%	No
FAM200A		1	1	112	0.9%	No
OR2AG2		1	1	112	0.9%	No
PGM3		1	1	112	0.9%	No
SLC22A2		1	1	112	0.9%	No
PHEX		1	1	112	0.9%	No
PHF2		2	1	112	0.9%	No
SLIT3		2	2	112	1.8%	No
NCOR2		4	4	112	3.6%	Yes
C2ORF73		1	1	112	0.9%	No
PHKA2		1	1	112	0.9%	No
RIN1		1	1	112	0.9%	No
MARVELD3		1	1	112	0.9%	No
NCOR1	2.820e-6	4	4	112	3.6%	Yes
CILP2		1	1	112	0.9%	No
MRPL53		1	1	112	0.9%	No
VPS9D1		1	1	112	0.9%	No
SLCO2A1		2	2	112	1.8%	No
NFE2L3		2	2	112	1.8%	No
ZER1		1	1	112	0.9%	No
BCCIP		1	1	112	0.9%	No
N4BP2L2		1	1	112	0.9%	No
LRRN2		2	2	112	1.8%	No
CELSR1		3	3	112	2.7%	No
SMARCA1		2	2	112	1.8%	Yes
SMARCA4		2	2	112	1.8%	Yes
HLTF		1	1	112	0.9%	No
SMARCC1		1	1	112	0.9%	No
SMARCB1		1	1	112	0.9%	Yes
GDF6		1	1	112	0.9%	No
KIF4A		2	2	112	1.8%	No
EML2		1	1	112	0.9%	No
PPP1R9B		1	1	112	0.9%	No
MS4A14		1	1	112	0.9%	No
ABCG1		1	1	112	0.9%	No
ACCS		1	1	112	0.9%	No
NUP155		1	1	112	0.9%	No
SERPINI1		1	1	112	0.9%	No
SNN		1	1	112	0.9%	No
PIGA		2	2	112	1.8%	Yes
LIPH		1	1	112	0.9%	No
SEC24C		1	1	112	0.9%	No
TESMIN		2	2	112	1.8%	No
OR5AR1		1	1	112	0.9%	No
ZNF318		2	2	112	1.8%	No
RGPD8		1	1	112	0.9%	No
SERPINB8		1	1	112	0.9%	No
SLC9A7		1	1	112	0.9%	No
FTSJ1		1	1	112	0.9%	No
TMCO4		2	2	112	1.8%	No
KDM2B		1	1	112	0.9%	Yes
CFAP65		1	1	112	0.9%	No
SNCAIP		1	1	112	0.9%	Yes
MAP3K20		1	1	112	0.9%	No
CNNM2		1	1	112	0.9%	No
PIGR		1	1	112	0.9%	No
SAMD9		1	1	112	0.9%	No
ZNF592		1	1	112	0.9%	No
MUC16		12	10	112	8.9%	No
PIK3C2B		1	1	112	0.9%	Yes
PIK3C2G		3	3	112	2.7%	Yes
PIK3C3		3	3	112	2.7%	Yes
AXIN1		1	1	112	0.9%	Yes
SH3PXD2A		1	1	112	0.9%	No
GPR179		2	2	112	1.8%	No
ZDHHC1		1	1	112	0.9%	No
ATP6V1G3		1	1	112	0.9%	No
KNL1		1	1	112	0.9%	Yes
AFTPH		1	1	112	0.9%	No
NEK10		1	1	112	0.9%	No
ACOX2		1	1	112	0.9%	No
PIK3R1	1.670e-3	3	3	112	2.7%	Yes
MTFR1		2	2	112	1.8%	No
EOMES		2	2	112	1.8%	No
FZD9		1	1	112	0.9%	No
SOCS5		1	1	112	0.9%	No
PARP11		1	1	112	0.9%	No
PIK3CA	2.690e-12	27	24	112	21.4%	Yes
FREM3		1	1	112	0.9%	No
SLCO1B7		1	1	112	0.9%	No
GCC2		2	2	112	1.8%	No
ERCC6L		1	1	112	0.9%	No
LOXL3		1	1	112	0.9%	No
H2AC15		2	2	112	1.8%	No
H2AC14		2	2	112	1.8%	No
TEAD4		1	1	112	0.9%	No
TEC		1	1	112	0.9%	Yes
MARF1		1	1	112	0.9%	No
DZIP3		2	2	112	1.8%	No
PDE4DIP		1	1	112	0.9%	Yes
VPS13C		1	1	112	0.9%	No
TEP1		2	2	112	1.8%	No
KIAA0040		1	1	112	0.9%	No
TTI1		2	2	112	1.8%	No
SDC3		1	1	112	0.9%	No
H2BC4	6.950e-2	1	1	112	0.9%	Yes
PPIP5K1		1	1	112	0.9%	No
HTRA3		1	1	112	0.9%	No
WSCD2	5.210e-2	2	2	112	1.8%	No
FTMT		1	1	112	0.9%	No
HAVCR1		2	2	112	1.8%	No
MEI1		1	1	112	0.9%	No
TECTA		2	2	112	1.8%	No
EIF5B		1	1	112	0.9%	No
SYTL2		1	1	112	0.9%	No
TBC1D10C		1	1	112	0.9%	No
NOD1		2	2	112	1.8%	Yes
CORO2B		2	2	112	1.8%	No
H3C12		1	1	112	0.9%	Yes
GREB1		1	1	112	0.9%	No
TFDP1		1	1	112	0.9%	No
NUP93		1	1	112	0.9%	Yes
FAM185A		1	1	112	0.9%	No
DEPDC5		1	1	112	0.9%	No
ZNRF4		1	1	112	0.9%	No
TF		1	1	112	0.9%	No
GON4L		3	3	112	2.7%	No
DHCR7		1	1	112	0.9%	No
NDRG1		1	1	112	0.9%	Yes
DGUOK		1	1	112	0.9%	No
ELP6		1	1	112	0.9%	No
SLC35B2		1	1	112	0.9%	No
CROCC		1	1	112	0.9%	No
TFR2		1	1	112	0.9%	No
PUM1		1	1	112	0.9%	Yes
TG		5	5	112	4.5%	No
ELAPOR2		2	2	112	1.8%	No
RAPGEF2		1	1	112	0.9%	No
UBE3C		2	2	112	1.8%	No
TFE3		1	1	112	0.9%	Yes
NUFIP1		1	1	112	0.9%	No
GOLGA6L6		2	2	112	1.8%	No
SNRK		1	1	112	0.9%	No
LEFTY2		1	1	112	0.9%	No
TGFBI		1	1	112	0.9%	No
TGFBR2		1	1	112	0.9%	Yes
TGFBR3		1	1	112	0.9%	No
MAD1L1		1	1	112	0.9%	No
KRTAP9-1		1	1	112	0.9%	No
ATXN7L1		2	2	112	1.8%	No
ERLEC1		1	1	112	0.9%	No
ZFAND4		2	2	112	1.8%	No
C9ORF50		1	1	112	0.9%	No
RIC8A		4	2	112	1.8%	No
MMEL1		1	1	112	0.9%	No
PREX2		2	2	112	1.8%	Yes
SIT1		1	1	112	0.9%	No
AHDC1		2	2	112	1.8%	No
DLG1		4	4	112	3.6%	No
PDRG1		1	1	112	0.9%	No
DLAT		1	1	112	0.9%	No
DKC1		2	2	112	1.8%	No
TGM1		2	2	112	1.8%	No
OR1A1		1	1	112	0.9%	No
TRIM11		1	1	112	0.9%	No
PNPLA1		3	2	112	1.8%	No
TGM3		1	1	112	0.9%	No
FBXW7	2.120e-2	1	1	112	0.9%	Yes
UBL4B		1	1	112	0.9%	No
TGM2		1	1	112	0.9%	No
PCDH17		2	1	112	0.9%	No
BRIX1		1	1	112	0.9%	No
FAAP100		1	1	112	0.9%	No
TXNDC5		1	1	112	0.9%	No
WDR26		1	1	112	0.9%	No
CCDC91		1	1	112	0.9%	No
DLG3		2	2	112	1.8%	No
A2ML1		1	1	112	0.9%	No
ELL3		1	1	112	0.9%	No
